226.0211 	EXP 	text: autoDraw = False
226.0211 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
226.0211 	EXP 	stroop_stim: height = np.float64(0.05)
226.0211 	EXP 	stroop_stim: height = np.float64(0.05)
226.0211 	EXP 	stroop_stim: height = np.float64(0.05)
226.0211 	EXP 	stroop_stim: text = 'yellow'
226.5062 	INFO 	Keyboard events cleared
226.5060 	EXP 	stroop_stim: autoDraw = True
227.5058 	EXP 	stroop_stim: autoDraw = False
228.0058 	EXP 	stroop_stim: autoDraw = False
228.0058 	EXP 	text: autoDraw = True
228.9951 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'word': 'yellow', 'color': 'yellow', 'condition': 'congruent', 'correct_key': 'y', 'condition_tag': 'STROOP_CONG', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
229.0061 	EXP 	text: autoDraw = False
229.0061 	EXP 	text: autoDraw = False
229.0061 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
229.0061 	EXP 	stroop_stim: text = 'yellow'
229.5053 	INFO 	Keyboard events cleared
229.5051 	EXP 	stroop_stim: autoDraw = True
230.5048 	EXP 	stroop_stim: autoDraw = False
231.0060 	EXP 	stroop_stim: autoDraw = False
231.0060 	EXP 	text: autoDraw = True
231.9950 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'word': 'yellow', 'color': 'blue', 'condition': 'incongruent', 'correct_key': 'b', 'condition_tag': 'STROOP_INCONG', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
232.0055 	EXP 	text: autoDraw = False
232.0055 	EXP 	text: autoDraw = False
232.0055 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
232.0055 	EXP 	stroop_stim: text = 'yellow'
232.5049 	INFO 	Keyboard events cleared
232.5047 	EXP 	stroop_stim: autoDraw = True
233.5057 	EXP 	stroop_stim: autoDraw = False
234.0057 	EXP 	stroop_stim: autoDraw = False
234.0057 	EXP 	text: autoDraw = True
234.9949 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'word': 'red', 'color': 'green', 'condition': 'incongruent', 'correct_key': 'g', 'condition_tag': 'STROOP_INCONG', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
235.0206 	EXP 	text: autoDraw = False
235.0206 	EXP 	text: autoDraw = False
235.0206 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: green, alpha=1.0>
235.0206 	EXP 	stroop_stim: height = np.float64(0.05)
235.0206 	EXP 	stroop_stim: height = np.float64(0.05)
235.0206 	EXP 	stroop_stim: height = np.float64(0.05)
235.0206 	EXP 	stroop_stim: text = 'red'
235.5058 	INFO 	Keyboard events cleared
235.5055 	EXP 	stroop_stim: autoDraw = True
236.5046 	EXP 	stroop_stim: autoDraw = False
237.0213 	EXP 	stroop_stim: autoDraw = False
237.0213 	EXP 	text: autoDraw = True
238.0104 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'word': 'yellow', 'color': 'red', 'condition': 'incongruent', 'correct_key': 'r', 'condition_tag': 'STROOP_INCONG', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
238.0360 	EXP 	text: autoDraw = False
238.0360 	EXP 	stroop_stim: foreColor = <psychopy.colors.Color: red, alpha=1.0>
238.0360 	EXP 	stroop_stim: height = np.float64(0.05)
238.0360 	EXP 	stroop_stim: height = np.float64(0.05)
238.0360 	EXP 	stroop_stim: height = np.float64(0.05)
238.0360 	EXP 	stroop_stim: text = 'yellow'
238.5057 	INFO 	Keyboard events cleared
238.5055 	EXP 	stroop_stim: autoDraw = True
